Company,Month,Day,YR,Grade,QTY,OD_or_H,ID_or_W,Len,Cond,Shape,Pounds Shipped,Sales,Salesperson,Customer Part #,Item,SO #,cut,M
Company-2,6,15,2020,65-45-12,8,5.25,5.25,72,A/C,SQ,4406,2393,Salesperson1,30145500,D0104539,8996,,M
Company-1663,6,15,2020,65-45-12,1,5.25,5.25,72,A/C,SQ,554,417,Salesperson6,D0104539,D0104539,9053,,M
Company-1237,6,23,2020,65-45-12,2,5.25,5.25,72,A/C,SQ,1096,651,Salesperson6,204,D0104539,9676,,M
Company-1237,6,25,2020,65-45-12,1,5.25,5.25,72,A/C,SQ,554,326,Salesperson6,204,D0104539,9934,,M
Company-1237,7,7,2020,65-45-12,2,5.25,5.25,72,A/C,SQ,1086,261,Salesperson6,204,D0104539,10620,,M
Company-1237,7,8,2020,65-45-12,1,5.25,5.25,72,A/C,SQ,536,326,Salesperson6,204,D0104539,10694,,M
Company-1237,7,22,2020,65-45-12,1,5.25,5.25,72,A/C,SQ,552,327,Salesperson6,204,D0104539,11873,,M
Company-1113,7,31,2020,65-45-12,1,5.25,5.25,72,A/C,SQ,550,401,Salesperson6,D0104539,D0104539,12611,,M
Company-1237,7,31,2020,65-45-12,2,5.25,5.25,72,A/C,SQ,1112,651,Salesperson6,204,D0104539,12630,,M
Company-1237,8,3,2020,65-45-12,4,5.25,5.25,72,A/C,SQ,2202,1303,Salesperson6,204,D0104539,12749,,M
Company-6,8,4,2020,65-45-12,8,5.25,5.25,72,A/C,SQ,4390,2017,Salesperson12,D0104539,D0104539,12687,,M
Company-2,8,10,2020,65-45-12,8,5.25,5.25,72,A/C,SQ,4404,2393,Salesperson1,30145500,D0104539,13265,,M
Company-982,8,11,2020,65-45-12,1,5.25,5.25,72,A/C,SQ,556,428,Salesperson7,D0104539,D0104539,13438,,M
Company-2,3,19,2020,65-45-12,4,5.25,5.25,144,A/C,SQ,4362,2343,Salesperson1,30145550,D0159448,1866,,M
Company-2,3,24,2020,65-45-12,8,5.25,5.25,144,A/C,SQ,8694,4685,Salesperson1,30145550,D0159448,2317,,M
Company-2,3,24,2020,65-45-12,12,5.25,5.25,144,A/C,SQ,13042,7028,Salesperson1,30145550,D0159448,2318,,M
Company-13,3,24,2020,65-45-12,4,5.25,5.25,144,A/C,SQ,4351,2343,Salesperson3,541786,D0159448,2329,,M
Company-2,4,7,2020,65-45-12,8,5.25,5.25,144,A/C,SQ,8548,4685,Salesperson1,30145550,D0159448,3656,,M
Company-2,4,8,2020,65-45-12,4,5.25,5.25,144,A/C,SQ,4340,2343,Salesperson1,30145550,D0159448,3787,,M
Company-13,6,26,2020,65-45-12,4,5.25,5.25,144,A/C,SQ,4352,2343,Salesperson11,541786,D0159448,9960,,M
Company-2,7,1,2020,65-45-12,4,5.25,5.25,144,A/C,SQ,4358,2343,Salesperson1,30145550,D0159448,10263,,M
Company-2,7,7,2020,65-45-12,4,5.25,5.25,144,A/C,SQ,4322,2343,Salesperson1,30145550,D0159448,10555,,M
Company-1281,6,17,2020,65-45-12,12,6.25,6.25,1.625,A/C,SQ,214,203,Salesperson10,391532,391532,9237,SAW CUT,
Company-1281,3,13,2020,65-45-12,24,6.25,6.25,1.875,A/C,SQ,496,428,Salesperson10,382060,382060,1319,SAW CUT,
Company-1281,3,13,2020,65-45-12,12,6.25,6.25,4.375,A/C,SQ,566,440,Salesperson10,382059,382059,1319,SAW CUT,
Company-1281,6,17,2020,65-45-12,6,6.25,6.25,6.5,A/C,SQ,420,324,Salesperson10,391533,391533,9237,SAW CUT,
Company-829,3,6,2020,65-45-12,6,6.25,6.25,7,A/C,SQ,450,343,Salesperson6,381470,381470,495,SAW CUT,
Company-829,4,7,2020,65-45-12,2,6.25,6.25,7,A/C,SQ,152,128,Salesperson6,381470,381470,3723,SAW CUT,
Company-829,4,13,2020,65-45-12,10,6.25,6.25,7,A/C,SQ,752,565,Salesperson17,381470,381470,4174,SAW CUT,
Company-512,5,1,2020,65-45-12,1,6.25,6.25,16.25,A/C,SQ,174,0,Salesperson4,387912,387912,5763,SAW CUT,
Company-71,4,23,2020,65-45-12,2,6.25,6.25,36,A/C,SQ,750,642,Salesperson13,387112,387112,5076,SAW CUT,
Company-1237,3,10,2020,65-45-12,38,6.25,6.25,72,A/C,SQ,29797,20791,Salesperson6,209,D0105769,813,,M
Company-1237,3,10,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,776,564,Salesperson6,209,D0105769,814,,M
Company-1237,3,17,2020,65-45-12,26,6.25,6.25,72,A/C,SQ,20420,11999,Salesperson6,209,D0105769,1654,,M
Company-1237,3,18,2020,65-45-12,32,6.25,6.25,72,A/C,SQ,25124,14768,Salesperson6,209,D0105769,1842,,M
Company-26,3,23,2020,65-45-12,4,6.25,6.25,72,A/C,SQ,3102,1613,Salesperson11,551368,D0105769,2180,,M
Company-871,3,24,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,786,627,Salesperson13,D0105769,D0105769,2400,,M
Company-1237,3,24,2020,65-45-12,2,6.25,6.25,72,A/C,SQ,1578,923,Salesperson6,209,D0105769,2429,,M
Company-61,4,1,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,791,424,Salesperson11,4512625625,D0105769,152,,M
Company-2,4,28,2020,65-45-12,20,6.25,6.25,72,A/C,SQ,15814,8471,Salesperson1,30146100,D0105769,5374,,M
Company-1237,5,19,2020,65-45-12,25,6.25,6.25,72,A/C,SQ,19394,11537,Salesperson6,209,D0105769,7133,,M
Company-1237,5,28,2020,65-45-12,16,6.25,6.25,72,A/C,SQ,12424,7384,Salesperson6,209,D0105769,7761,,M
Company-1237,6,16,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,784,461,Salesperson6,209,D0105769,9119,,M
Company-1237,6,18,2020,65-45-12,6,6.25,6.25,72,A/C,SQ,4668,2769,Salesperson6,209,D0105769,9394,,M
Company-1237,6,22,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,788,458,Salesperson6,209,D0105769,9585,,M
Company-1237,6,23,2020,65-45-12,9,6.25,6.25,72,A/C,SQ,7034,4153,Salesperson6,209,D0105769,9676,,M
Company-1237,6,25,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,784,461,Salesperson6,209,D0105769,9934,,M
Company-437,7,2,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,780,803,Salesperson8,D0105769,D0105769,10363,,M
Company-2,7,14,2020,65-45-12,4,6.25,6.25,72,A/C,SQ,3122,1694,Salesperson1,30146100,D0105769,11071,,M
Company-1237,7,14,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,775,461,Salesperson6,209,D0105769,11150,,M
Company-871,7,21,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,776,610,Salesperson13,D0105769,D0105769,11727,,M
Company-1237,7,22,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,784,463,Salesperson6,209,D0105769,11873,,M
Company-1237,7,28,2020,65-45-12,5,6.25,6.25,72,A/C,SQ,6272,2307,Salesperson6,209,D0105769,12263,,M
Company-1237,7,31,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,784,461,Salesperson6,209,D0105769,12630,,M
Company-1237,8,5,2020,65-45-12,1,6.25,6.25,72,A/C,SQ,784,461,Salesperson6,209,D0105769,12970,,M
Company-2,3,26,2020,65-45-12,10,6.25,6.25,144,A/C,SQ,15322,8302,Salesperson1,30146150,D0459950,2635,,M
Company-2,4,3,2020,65-45-12,22,6.25,6.25,144,A/C,SQ,33966,18264,Salesperson1,30146150,D0459950,3402,,M
Company-2,4,20,2020,65-45-12,4,6.25,6.25,144,A/C,SQ,6154,3321,Salesperson1,30146150,D0459950,4715,,M
Company-2,4,24,2020,65-45-12,4,6.25,6.25,144,A/C,SQ,6184,3321,Salesperson1,30146150,D0459950,5174,,M
Company-2,6,9,2020,65-45-12,4,6.68,6.68,74,A/C,SQ,3598,1946,Salesperson1,30146600,D0088524,8519,,M
Company-166,4,24,2020,65-45-12,12,7.25,7.25,0.75,A/C,SQ,138,187,Salesperson13,387472,387472,5182,SAW CUT,
Company-1281,5,15,2020,65-45-12,10,7.25,7.25,1.625,A/C,SQ,234,222,Salesperson23,388885,388885,6927,SAW CUT,
Company-1281,5,15,2020,65-45-12,4,7.25,7.25,5.5,A/C,SQ,310,249,Salesperson23,388886,388886,6927,SAW CUT,
Company-2,3,9,2020,65-45-12,8,7.25,7.25,72,A/C,SQ,8286,4466,Salesperson1,30147000,D0105646,586,,M
Company-2,3,17,2020,65-45-12,4,7.25,7.25,72,A/C,SQ,4148,2233,Salesperson1,30147000,D0105646,1550,,M
Company-24,3,17,2020,65-45-12,1,7.25,7.25,72,A/C,SQ,1046,558,Salesperson11,552230,D0105646,1558,,M
Company-1648,3,18,2020,65-45-12,12,7.25,7.25,72,A/C,SQ,12430,7756,Salesperson4,D0105646,D0105646,1859,,M
Company-871,3,24,2020,65-45-12,1,7.25,7.25,72,A/C,SQ,1041,827,Salesperson13,D0105646,D0105646,2398,,M
Company-2,3,25,2020,65-45-12,4,7.25,7.25,72,A/C,SQ,4138,2233,Salesperson1,30147000,D0105646,2466,,M
Company-2,3,26,2020,65-45-12,4,7.25,7.25,72,A/C,SQ,4124,2233,Salesperson1,30147000,D0105646,2619,,M
Company-2,4,3,2020,65-45-12,4,7.25,7.25,72,A/C,SQ,4156,2233,Salesperson1,30147000,D0105646,3401,,M
Company-2,6,4,2020,65-45-12,8,7.25,7.25,72,A/C,SQ,8326,4466,Salesperson1,30147000,D0105646,8183,,M
Company-1237,6,18,2020,65-45-12,3,7.25,7.25,72,A/C,SQ,3122,1825,Salesperson6,212,D0105646,9394,,M
Company-61,6,25,2020,65-45-12,1,7.25,7.25,72,A/C,SQ,1045,558,Salesperson12,4512725725,D0105646,9844,,M
Company-2,7,30,2020,65-45-12,8,7.25,7.25,72,A/C,SQ,8320,4466,Salesperson1,30147000,D0105646,12462,,M
Company-61,7,30,2020,65-45-12,1,7.25,7.25,72,A/C,SQ,1050,558,Salesperson12,4512725725,D0105646,12473,,M
Company-24,8,7,2020,65-45-12,1,7.25,7.25,72,A/C,SQ,1044,558,Salesperson11,552230,D0105646,13125,,M
Company-24,8,11,2020,65-45-12,1,7.25,7.25,72,A/C,SQ,1040,558,Salesperson11,552230,D0105646,13386,,M
Company-24,8,11,2020,65-45-12,1,7.25,7.25,72,A/C,SQ,1044,558,Salesperson11,552230,D0105646,13387,,M
Company-2,7,29,2020,65-45-12,3,7.25,7.25,144,A/C,SQ,12348,3284,Salesperson1,30147050,D0370852,12293,,
Company-1281,5,15,2020,65-45-12,10,8.25,8.25,1.625,A/C,SQ,306,281,Salesperson23,388887,388887,6927,SAW CUT,
Company-1281,8,5,2020,65-45-12,6,8.25,8.25,3.5,A/C,SQ,382,316,Salesperson10,396454,396454,12976,SAW CUT,
Company-1281,8,5,2020,65-45-12,6,8.25,8.25,4.5,A/C,SQ,492,391,Salesperson10,396453,396453,12976,SAW CUT,
Company-1281,5,15,2020,65-45-12,4,8.25,8.25,6.5,A/C,SQ,476,367,Salesperson23,388888,388888,6927,SAW CUT,
Company-83,7,28,2020,65-45-12,1,8.25,8.25,12,A/C,SQ,218,194,Salesperson6,395810,395810,12211,SAW CUT,
Company-597,7,22,2020,65-45-12,5,8.25,8.25,13.12,A/C,SQ,1198,869,Salesperson7,394645,394645,11845,SAW CUT,
Company-2,3,12,2020,65-45-12,8,8.25,8.25,72,A/C,SQ,10828,5783,Salesperson1,30147600,D0105751,1035,,M
Company-871,4,3,2020,65-45-12,1,8.25,8.25,72,A/C,SQ,1334,905,Salesperson13,D0105751,D0105751,3450,,M
Company-2,4,15,2020,65-45-12,4,8.25,8.25,72,A/C,SQ,5426,2892,Salesperson1,30147600,D0105751,4333,,M
Company-2,5,11,2020,65-45-12,8,8.25,8.25,72,A/C,SQ,13564,5783,Salesperson1,30147600,D0105751,6397,,M
Company-61,5,14,2020,65-45-12,1,8.25,8.25,72,A/C,SQ,1354,723,Salesperson12,4512825825,D0105751,6772,,M
Company-61,5,26,2020,65-45-12,1,8.25,8.25,72,A/C,SQ,1350,723,Salesperson12,4512825825,D0105751,7466,,M
Company-200,5,27,2020,65-45-12,2,8.25,8.25,72,A/C,SQ,2708,1675,Salesperson10,D0105751,D0105751,7575,,M
Company-2,6,15,2020,65-45-12,8,8.25,8.25,72,A/C,SQ,10855,5783,Salesperson1,30147600,D0105751,8995,,M
Company-871,6,23,2020,65-45-12,1,8.25,8.25,72,A/C,SQ,1356,1073,Salesperson13,D0105751,D0105751,9657,,M
Company-28,3,11,2020,65-45-12,6,8.25,8.25,77,A/C,SQ,8613,4930,Salesperson3,D0566161,D0566161,851,,
Company-28,8,3,2020,65-45-12,4,8.25,8.25,77,A/C,SQ,5731,3288,Salesperson11,D0566161,D0566161,12691,,
Company-2,3,10,2020,65-45-12,4,8.25,8.25,144,A/C,SQ,10502,5668,Salesperson1,30147650,D0368350,698,,
Company-2,3,17,2020,65-45-12,4,8.25,8.25,144,A/C,SQ,10532,5668,Salesperson1,30147650,D0368350,1549,,
Company-2,3,31,2020,65-45-12,16,8.25,8.25,144,A/C,SQ,42169,22671,Salesperson1,30147650,D0368350,3029,,
Company-2,4,7,2020,65-45-12,5,8.25,8.25,144,A/C,SQ,13133,7085,Salesperson1,30147650,D0368350,3654,,
Company-829,3,11,2020,65-45-12,5,9.375,9.375,6.9,A/C,SQ,782,608,Salesperson6,D0344418,D0344418,927,SAW CUT,
Company-829,4,17,2020,65-45-12,7,9.375,9.375,6.9,A/C,SQ,1130,847,Salesperson6,D0344418,D0344418,4648,SAW CUT,
Company-829,5,12,2020,65-45-12,10,9.375,9.375,6.9,A/C,SQ,1598,1247,Salesperson6,D0344418,D0344418,6563,SAW CUT,
Company-829,7,17,2020,65-45-12,10,9.375,9.375,6.9,A/C,SQ,1612,1212,Salesperson6,D0344418,D0344418,11516,SAW CUT,
Company-1036,3,13,2020,65-45-12,4,9.375,9.375,8.38,A/C,SQ,762,589,Salesperson7,382548,382548,1267,SAW CUT,
Company-889,3,11,2020,65-45-12,1,9.375,9.375,36,A/C,SQ,854,948,Salesperson13,D0087849,D0087849,946,SAW CUT,
Company-2,3,25,2020,65-45-12,8,9.375,9.375,72,A/C,SQ,13846,7469,Salesperson1,30148100,D0105742,2468,,M
Company-40,5,1,2020,65-45-12,1,9.375,9.375,72,A/C,SQ,1736,847,Salesperson2,D0105742,D0105742,5725,,M
Company-2,6,11,2020,65-45-12,4,9.375,9.375,72,A/C,SQ,6940,3734,Salesperson1,30148100,D0105742,8777,,M
Company-40,6,22,2020,65-45-12,1,9.375,9.375,72,A/C,SQ,1746,847,Salesperson2,D0105742,D0105742,9551,,M
Company-61,6,25,2020,65-45-12,1,9.375,9.375,72,A/C,SQ,1730,934,Salesperson12,4512937937,D0105742,8793,,M
Company-2,7,17,2020,65-45-12,6,9.375,9.375,72,A/C,SQ,10350,5602,Salesperson1,30148100,D0105742,11458,,M
Company-61,7,30,2020,65-45-12,2,9.375,9.375,72,A/C,SQ,3440,1867,Salesperson12,4512937937,D0105742,12473,,M
Company-314,7,24,2020,65-45-12,6,10.375,10.375,11.25,A/C,SQ,1914,1402,Salesperson7,30840300M,D0334700,12027,SAW CUT,
Company-314,7,24,2020,65-45-12,6,10.375,10.375,14.25,A/C,SQ,2426,1756,Salesperson7,30850000M,D0297266,12027,SAW CUT,
Company-876,8,11,2020,65-45-12,1,10.375,10.375,15,A/C,SQ,418,342,Salesperson13,396811,396811,13431,SAW CUT,
Company-876,5,4,2020,65-45-12,1,10.375,10.375,36,A/C,SQ,1012,831,Salesperson13,388356,388356,5873,SAW CUT,
Company-876,6,5,2020,65-45-12,1,10.375,10.375,36,A/C,SQ,1010,777,Salesperson13,391063,391063,8353,SAW CUT,
Company-2,3,17,2020,65-45-12,2,10.375,10.375,72,A/C,SQ,4246,2286,Salesperson1,30148800,D0105734,1542,,M
Company-2,3,20,2020,65-45-12,4,10.375,10.375,72,A/C,SQ,8482,4573,Salesperson1,30148800,D0105734,2031,,M
Company-2,3,20,2020,65-45-12,4,10.375,10.375,72,A/C,SQ,8448,4573,Salesperson1,30148800,D0105734,2033,,M
Company-2,6,11,2020,65-45-12,6,10.375,10.375,72,A/C,SQ,12684,6859,Salesperson1,30148800,D0105734,8774,,M
Company-41,6,17,2020,65-45-12,1,10.375,10.375,72,A/C,SQ,2158,1130,Salesperson19,CI250250,D0105734,9144,,M
Company-2,7,28,2020,65-45-12,4,10.375,10.375,72,A/C,SQ,8478,4573,Salesperson1,30148800,D0105734,12195,,M
Company-40,5,1,2020,65-45-12,3,12.5,12.5,74,A/C,SQ,9404,5373,Salesperson2,D0546654,D0546654,5722,,M
Company-2,5,14,2020,65-45-12,4,12.5,12.5,74,A/C,SQ,12544,7013,Salesperson1,30148900,D0546654,6751,,M
Company-2,5,8,2020,65-45-12,1,14.75,14.75,75,A/C,SQ,4460,3171,Salesperson1,30148902,D0489035,6280,,M
Company-61,6,11,2020,65-45-12,1,14.75,14.75,75,A/C,SQ,4400,3171,Salesperson11,4.51E+11,D0489035,77,,M
Company-2,3,27,2020,65-45-12,1,18.75,18.75,72,A/C,SQ,6854,4848,Salesperson1,30149840,D0489033,2759,,M
Company-2,4,1,2020,65-45-12,1,18.75,18.75,72,A/C,SQ,6900,4848,Salesperson1,30149840,D0489033,3152,,M
Company-2,7,7,2020,65-45-12,1,18.75,18.75,72,A/C,SQ,6962,4848,Salesperson1,30149840,D0489033,10554,,M
Company-2,7,24,2020,65-45-12X,1,21,21,54,A/C,SQ,6432,5229,Salesperson1,30134960,D0534037,11996,,M
Company-14,7,6,2020,80-55-06,175,2.375,2.375,144,A/C,SQ,38178,28101,Salesperson11,566156,D0539738,10463,,M
Company-339,6,4,2020,G2,200,2.68,2.68,4.36,A/C,SQ,1666,1242,Salesperson8,BVCS10,D0188530,8217,SAW CUT,
Company-682,3,11,2020,G2,100,3.25,3.25,1.25,A/C,SQ,360,416,Salesperson6,381452,381452,923,SAW CUT,
Company-45,3,6,2020,G2,20,3.25,3.25,72,A/C,SQ,4214,2085,Salesperson12,D0004984,D0004984,408,,M
Company-54,6,12,2020,G2,1,3.25,3.25,72,A/C,SQ,208,104,Salesperson12,D0004984,D0004984,8887,,M
Company-1218,6,22,2020,G2,6,3.25,3.25,72,A/C,SQ,1272,768,Salesperson8,D0004984,D0004984,9584,,M
Company-2,8,10,2020,G2,20,3.25,3.25,72,A/C,SQ,4224,2085,Salesperson1,3410600,D0004984,13267,,M
Company-196,4,3,2020,G2,200,4.25,4.25,3.25,A/C,SQ,3170,2340,Salesperson7,D0049584,D0049584,3415,SAW CUT,
Company-196,8,11,2020,G2,200,4.25,4.25,3.25,A/C,SQ,3140,2343,Salesperson7,D0049584,D0049584,13400,SAW CUT,
Company-995,3,6,2020,G2,1,4.25,4.25,8,A/C,SQ,39,95,Salesperson13,381709,381709,506,SAW CUT,
Company-995,4,22,2020,G2,1,4.25,4.25,8,A/C,SQ,38,94,Salesperson13,381709,381709,5016,SAW CUT,
Company-762,3,24,2020,G2,1,4.25,4.25,12.5,A/C,SQ,60,92,Salesperson7,384266,384266,2392,SAW CUT,
Company-367,6,29,2020,G2,1,4.25,4.25,24,A/C,SQ,115,112,Salesperson13,392775,392775,10091,SAW CUT,
Company-743,3,24,2020,G2,1,4.25,4.25,48,A/C,SQ,230,265,Salesperson13,384175,384175,2391,SAW CUT,
Company-61,4,7,2020,G2,4,4.25,4.25,72,A/C,SQ,1432,728,Salesperson12,D0004992,D0004992,3664,,M
Company-2,4,22,2020,G2,9,4.25,4.25,72,A/C,SQ,3220,1638,Salesperson1,3410700,D0004992,4935,,M
Company-2,4,29,2020,G2,9,4.25,4.25,72,A/C,SQ,3228,1638,Salesperson1,3410700,D0004992,5506,,M
Company-2,6,22,2020,G2,18,4.25,4.25,72,A/C,SQ,6430,3275,Salesperson1,3410700,D0004992,9529,,M
Company-367,6,25,2020,G2,1,4.25,4.25,72,A/C,SQ,358,292,Salesperson13,D0004992,D0004992,9864,,M
Company-1518,7,23,2020,G2,4,4.25,4.25,72,A/C,SQ,1430,1230,Salesperson7,8533,D0004992,11971,,M
Company-199,7,1,2020,G2,1,5.25,5.25,6,A/C,SQ,46,109,Salesperson9,393251,393251,10271,SAW CUT,
Company-1518,6,19,2020,G2,1,5.25,5.25,72,A/C,SQ,560,435,Salesperson7,8534,D0005004,9513,,M
Company-71,6,24,2020,G2,1,5.25,5.25,72,A/C,SQ,552,455,Salesperson13,D0005004,D0005004,9743,,M
Company-45,8,7,2020,G2,2,5.25,5.25,72,A/C,SQ,1110,532,Salesperson12,D0005004,D0005004,13141,,M
Company-9,7,6,2020,G2,100,6.25,6.25,0.75,A/C,SQ,826,1065,Salesperson2,2992359C,D0557856,10459,SAW CUT,
Company-1638,3,27,2020,G2,60,6.25,6.25,5.38,A/C,SQ,3384,2703,Salesperson6,2992358C,D0551515,2878,SAW CUT,
Company-1638,7,31,2020,G2,40,6.25,6.25,5.38,A/C,SQ,2250,1802,Salesperson6,2992358C,D0551515,12652,SAW CUT,
Company-2,3,26,2020,G2,4,6.25,6.25,72,A/C,SQ,3094,1506,Salesperson1,3411200,D0005012,2626,,M
Company-1274,4,20,2020,G2,1,6.25,6.25,72,A/C,SQ,778,645,Salesperson4,D0005012,D0005012,4785,,M
Company-6,5,21,2020,G2,1,6.25,6.25,72,A/C,SQ,778,424,Salesperson22,D0005012,D0005012,3789,,M
Company-2,7,8,2020,G2,4,6.25,6.25,72,A/C,SQ,3132,1506,Salesperson1,3411200,D0005012,10635,,M
Company-157,7,22,2020,G2,1,7.25,7.25,5.125,A/C,SQ,78,97,Salesperson13,395348,395348,11806,SAW CUT,
Company-2,7,16,2020,G2,2,7.25,7.25,72,A/C,SQ,2100,967,Salesperson1,3411300,D0005021,11359,,M
Company-1020,3,11,2020,G2,1,8.25,8.25,13.875,A/C,SQ,256,201,Salesperson6,382334,382334,952,SAW CUT,
Company-1157,8,4,2020,G2,1,8.25,8.25,16,A/C,SQ,290,197,Salesperson7,396062,396062,12844,SAW CUT,
Company-1020,7,13,2020,G2,1,8.25,8.25,72,A/C,SQ,1346,806,Salesperson6,D0005039,D0005039,11032,,M
Company-152,6,12,2020,G2,20,10.25,10.25,1.25,A/C,SQ,718,874,Salesperson6,391233,391233,8889,SAW CUT,
Company-1020,4,28,2020,G2,1,10.25,10.25,13.75,A/C,SQ,382,266,Salesperson6,387655,387655,5457,SAW CUT,
Company-1310,6,12,2020,G2,5,12.25,12.25,7.5,A/C,SQ,1502,1137,Salesperson6,391363,391363,8965,SAW CUT,
Company-1020,7,13,2020,G2,2,12.25,12.25,22.5,A/C,SQ,1804,1332,Salesperson6,394207,394207,11032,SAW CUT,
Company-2,4,13,2020,G2,1,12.25,12.25,72,A/C,SQ,2982,1503,Salesperson1,3412200,D0079513,4117,,M
Company-1147,5,20,2020,GX,3,1.5,1.5,24,A/C,SQ,43,130,Salesperson6,389402,389402,7251,SAW CUT,
Company-1586,4,30,2020,GX,5,1.5,1.5,72,A/C,SQ,204,179,Salesperson7,D0524797,D0524797,5708,,M
Company-45,5,7,2020,GX,50,1.5,1.5,72,A/C,SQ,2042,1375,Salesperson12,D0524797,D0524797,6209,,M
Company-1307,5,22,2020,GX,2,1.5,1.5,72,A/C,SQ,96,100,Salesperson13,D0524797,D0524797,7433,,M
Company-54,6,26,2020,GX,3,1.5,1.5,72,A/C,SQ,129,82,Salesperson12,D0524797,D0524797,9964,,M
Company-45,6,29,2020,GX,10,1.5,1.5,72,A/C,SQ,433,275,Salesperson12,D0524797,D0524797,10072,,M
Company-642,6,16,2020,GX,1,2.25,2.25,10,A/C,SQ,14,115,Salesperson9,391883,391883,9090,SAW CUT,
Company-1147,5,15,2020,GX,3,2.25,2.25,12,A/C,SQ,46,50,Salesperson6,388820,388820,6922,SAW CUT,
Company-1147,7,10,2020,GX,5,2.25,2.25,12.125,A/C,SQ,77,90,Salesperson6,393587,393587,10891,SAW CUT,
Company-1146,7,23,2020,GX,12,2.25,2.25,24.125,A/C,SQ,366,410,Salesperson6,394945,394945,11958,SAW CUT,
Company-496,8,10,2020,GX,4,2.25,2.25,30.625,A/C,SQ,186,150,Salesperson6,D0542581,D0542581,13319,SAW CUT,
Company-45,4,29,2020,GX,2,2.25,2.25,72,A/C,SQ,188,111,Salesperson12,D0524810,D0524810,5517,,M
Company-529,5,28,2020,GX,1,2.25,2.25,72,A/C,SQ,88,212,Salesperson5,D0524810,D0524810,7719,,M
Company-1586,3,24,2020,GX,1,2.5,2.5,72,A/C,SQ,120,107,Salesperson7,D0524815,D0524815,2448,,M
Company-1178,5,15,2020,GX,1,2.5,2.5,72,A/C,SQ,112,104,Salesperson7,D0524815,D0524815,6925,,M
Company-2,4,30,2020,GX,1,17.716,17.716,72,A/C,SQ,6032,4408,Salesperson1,30149835,D0534406,5630,STRESS RELIEVED,M
Company-483,5,14,2020,CDA C95400,12,0.5,0.5,72,CONT/CAST,SQ,78,496,Salesperson13,D0082209,D0082209,6794,,
Company-289,3,31,2020,CDA C95400,1,0.5,0.5,144,CONT/CAST,SQ,16,100,Salesperson6,D0069728,D0069728,3070,,M
Company-1260,7,8,2020,CDA C95400,3,0.5,0.5,144,CONT/CAST,SQ,38,251,Salesperson6,D0069728,D0069728,10696,,M
Company-1014,7,15,2020,CDA C95400,1,0.75,0.75,24,CONT/CAST,SQ,4,40,Salesperson6,393950,393950,11327,SAW CUT,
Company-1692,6,23,2020,CDA C95400,1,0.75,0.75,48,CONT/CAST,SQ,9,90,Salesperson8,392509,392509,9699,SAW CUT,
Company-1614,3,6,2020,CDA C95400,2,0.75,0.75,72,CONT/CAST,SQ,27,171,Salesperson7,D0031883,D0031883,553,,
Company-445,6,8,2020,CDA C95400,1,0.75,0.75,72,CONT/CAST,SQ,14,80,Salesperson13,D0031883,D0031883,8466,,
Company-1371,5,19,2020,CDA C95400,3,0.75,0.75,144,CONT/CAST,SQ,86,606,Salesperson6,D0001260,D0001260,7140,,M
Company-1371,6,23,2020,CDA C95400,1,0.75,0.75,144,CONT/CAST,SQ,32,202,Salesperson6,D0001260,D0001260,9684,,M
Company-1129,4,15,2020,CDA C95400,1,1,1,36,CONT/CAST,SQ,12,64,Salesperson6,D0120920,D0120920,4438,,
Company-1692,6,1,2020,CDA C95400,1,1,1,48,CONT/CAST,SQ,16,155,Salesperson8,390649,390649,7960,SAW CUT,
Company-1614,3,6,2020,CDA C95400,2,1,1,72,CONT/CAST,SQ,46,286,Salesperson7,D0015875,D0015875,553,SAW CUT,R
Company-1489,5,26,2020,CDA C95400,1,1.25,1.25,3,CONT/CAST,SQ,2,20,Salesperson13,389909,389909,7523,SAW CUT,
Company-1489,6,1,2020,CDA C95400,8,1.25,1.25,4.5,CONT/CAST,SQ,18,129,Salesperson13,390198,390198,7951,SAW CUT,
Company-1489,6,30,2020,CDA C95400,6,1.25,1.25,4.5,CONT/CAST,SQ,13,100,Salesperson13,390198,390198,10231,SAW CUT,
Company-289,5,19,2020,CDA C95400,1,1.25,1.25,24,CONT/CAST,SQ,12,93,Salesperson7,389468,389468,7080,SAW CUT,
Company-405,4,15,2020,CDA C95400,1,1.25,1.25,72,CONT/CAST,SQ,35,204,Salesperson6,D0012329,D0012329,4386,,
Company-1014,7,15,2020,CDA C95400,1,1.5,1.5,24,CONT/CAST,SQ,16,92,Salesperson6,393951,393951,11327,SAW CUT,
Company-1856,7,29,2020,CDA C95400,4,1.5,1.5,144,CONT/CAST,SQ,398,2483,Salesperson13,D0001263,D0001263,12452,,M
Company-687,4,15,2020,CDA C95400,1,2,2,72,CONT/CAST,SQ,80,503,Salesperson7,D0002154,D0002154,4405,,
